"tipo_alteracao";"categoria_alteracao";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"derivados_tempo";"965739";"1-1992107";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"965811";"1-1991566";"prazo_pub_licitacao_calc";"2025-07-12";""
"alterado";"derivados_tempo";"965811";"1-1991566";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965811";"1-1991566";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965814";"1-1991160";"prazo_pub_licitacao_calc";"2025-03-18";""
"alterado";"derivados_tempo";"965814";"1-1991160";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965814";"1-1991160";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965815";"1-1992085";"prazo_pub_licitacao_calc";"2025-03-25";""
"alterado";"derivados_tempo";"965815";"1-1992085";"prazo_homolog_licitacao_calc";"2025-09-07";"2026-06-01"
"alterado";"derivados_tempo";"965815";"1-1992085";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"965815";"1-1992085";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965816";"1-1990514";"prazo_pub_licitacao_calc";"2025-07-15";""
"alterado";"derivados_tempo";"965816";"1-1990514";"prazo_homolog_licitacao_calc";"2025-11-05";"2026-06-01"
"alterado";"derivados_tempo";"965816";"1-1990514";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965816";"1-1990514";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965817";"1-1991878";"prazo_pub_licitacao_calc";"2025-03-14";""
"alterado";"derivados_tempo";"965817";"1-1991878";"prazo_homolog_licitacao_calc";"2026-02-28";"2026-06-01"
"alterado";"derivados_tempo";"965817";"1-1991878";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"965817";"1-1991878";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965967";"1-1993129";"prazo_pub_licitacao_calc";"2025-08-09";""
"alterado";"derivados_tempo";"965967";"1-1993129";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965967";"1-1993129";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965968";"1-1984075";"prazo_pub_licitacao_calc";"2025-09-13";""
"alterado";"derivados_tempo";"965968";"1-1984075";"prazo_homolog_licitacao_calc";"2025-11-13";"2026-06-01"
"alterado";"derivados_tempo";"965968";"1-1984075";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965968";"1-1984075";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965970";"1-1990119";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965971";"1-1999361";"prazo_pub_licitacao_calc";"2025-07-16";""
"alterado";"derivados_tempo";"965971";"1-1999361";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965971";"1-1999361";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965972";"1-1990259";"prazo_pub_licitacao_calc";"2025-08-19";""
"alterado";"derivados_tempo";"965972";"1-1990259";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965972";"1-1990259";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965972";"1-1990259";"status_homolog_licitacao_calc";"Inconsistência de base";""
"alterado";"derivados_tempo";"965973";"1-1990825";"prazo_pub_licitacao_calc";"2025-08-26";""
"alterado";"derivados_tempo";"965973";"1-1990825";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965973";"1-1990825";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965975";"1-1991924";"prazo_pub_licitacao_calc";"2025-09-04";""
"alterado";"derivados_tempo";"965975";"1-1991924";"prazo_homolog_licitacao_calc";"2025-12-06";"2026-06-01"
"alterado";"derivados_tempo";"965975";"1-1991924";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965975";"1-1991924";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965976";"1-1991990";"prazo_pub_licitacao_calc";"2025-09-23";""
"alterado";"derivados_tempo";"965976";"1-1991990";"prazo_homolog_licitacao_calc";"2025-12-24";"2026-06-01"
"alterado";"derivados_tempo";"965976";"1-1991990";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965976";"1-1991990";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965977";"1-1988205";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965978";"1-1991735";"prazo_pub_licitacao_calc";"2025-11-08";""
"alterado";"derivados_tempo";"965978";"1-1991735";"prazo_homolog_licitacao_calc";"2026-06-03";"2026-06-01"
"alterado";"derivados_tempo";"965978";"1-1991735";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"965978";"1-1991735";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965979";"1-1990566";"prazo_pub_licitacao_calc";"2025-09-18";""
"alterado";"derivados_tempo";"965979";"1-1990566";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965979";"1-1990566";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965981";"1-1991994";"prazo_pub_licitacao_calc";"2025-10-04";""
"alterado";"derivados_tempo";"965981";"1-1991994";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965981";"1-1991994";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965982";"1-1988992";"prazo_pub_licitacao_calc";"2025-09-19";""
"alterado";"derivados_tempo";"965982";"1-1988992";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965982";"1-1988992";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965983";"1-1991641";"prazo_pub_licitacao_calc";"2025-09-27";""
"alterado";"derivados_tempo";"965983";"1-1991641";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965983";"1-1991641";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965984";"1-1985930";"prazo_pub_licitacao_calc";"2025-09-02";""
"alterado";"derivados_tempo";"965984";"1-1985930";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965984";"1-1985930";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965987";"1-1991159";"prazo_pub_licitacao_calc";"2025-12-27";""
"alterado";"derivados_tempo";"965987";"1-1991159";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965987";"1-1991159";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"965988";"1-1987282";"prazo_pub_licitacao_calc";"2025-11-13";""
"alterado";"derivados_tempo";"965988";"1-1987282";"prazo_homolog_licitacao_calc";"2026-04-03";"2026-06-01"
"alterado";"derivados_tempo";"965988";"1-1987282";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"965988";"1-1987282";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965989";"1-1984257";"prazo_pub_licitacao_calc";"2025-09-03";""
"alterado";"derivados_tempo";"965989";"1-1984257";"prazo_homolog_licitacao_calc";"2026-04-16";"2026-06-01"
"alterado";"derivados_tempo";"965989";"1-1984257";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"965989";"1-1984257";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965991";"1-1989348";"prazo_pub_licitacao_calc";"2025-07-24";""
"alterado";"derivados_tempo";"965991";"1-1989348";"prazo_homolog_licitacao_calc";"2025-10-29";"2026-06-01"
"alterado";"derivados_tempo";"965991";"1-1989348";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965991";"1-1989348";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965993";"1-1990012";"prazo_pub_licitacao_calc";"2025-07-19";""
"alterado";"derivados_tempo";"965993";"1-1990012";"prazo_homolog_licitacao_calc";"2025-09-17";"2026-06-01"
"alterado";"derivados_tempo";"965993";"1-1990012";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965993";"1-1990012";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"965994";"1-1989649";"prazo_pub_licitacao_calc";"2025-10-07";""
"alterado";"derivados_tempo";"965994";"1-1989649";"prazo_homolog_licitacao_calc";"2024-09-04";"2026-06-01"
"alterado";"derivados_tempo";"965994";"1-1989649";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965994";"1-1989649";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965995";"1-1990887";"prazo_pub_licitacao_calc";"2026-05-07";""
"alterado";"derivados_tempo";"965995";"1-1990887";"prazo_homolog_licitacao_calc";"2026-07-16";"2026-06-01"
"alterado";"derivados_tempo";"965995";"1-1990887";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965995";"1-1990887";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965997";"1-1987807";"prazo_pub_licitacao_calc";"2026-04-07";""
"alterado";"derivados_tempo";"965997";"1-1987807";"prazo_homolog_licitacao_calc";"2024-01-12";"2026-06-01"
"alterado";"derivados_tempo";"965997";"1-1987807";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965997";"1-1987807";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965998";"1-1982777";"prazo_pub_licitacao_calc";"2026-06-12";""
"alterado";"derivados_tempo";"965998";"1-1982777";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"965998";"1-1982777";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"965999";"1-1990837";"prazo_pub_licitacao_calc";"2025-09-12";""
"alterado";"derivados_tempo";"965999";"1-1990837";"prazo_homolog_licitacao_calc";"2025-12-13";"2026-06-01"
"alterado";"derivados_tempo";"965999";"1-1990837";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"965999";"1-1990837";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966000";"1-1989052";"prazo_pub_licitacao_calc";"2025-06-07";""
"alterado";"derivados_tempo";"966000";"1-1989052";"prazo_homolog_licitacao_calc";"2025-06-28";"2026-06-01"
"alterado";"derivados_tempo";"966000";"1-1989052";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966000";"1-1989052";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966001";"1-1990799";"prazo_pub_licitacao_calc";"2025-08-15";""
"alterado";"derivados_tempo";"966001";"1-1990799";"prazo_homolog_licitacao_calc";"2025-09-10";"2026-06-01"
"alterado";"derivados_tempo";"966001";"1-1990799";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966001";"1-1990799";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966002";"1-1990858";"prazo_pub_licitacao_calc";"2025-04-11";""
"alterado";"derivados_tempo";"966002";"1-1990858";"prazo_homolog_licitacao_calc";"2024-03-17";"2026-06-01"
"alterado";"derivados_tempo";"966002";"1-1990858";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966002";"1-1990858";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966003";"1-1990530";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966005";"1-1983624";"prazo_pub_licitacao_calc";"2026-04-23";""
"alterado";"derivados_tempo";"966005";"1-1983624";"prazo_homolog_licitacao_calc";"2026-06-10";"2026-06-01"
"alterado";"derivados_tempo";"966005";"1-1983624";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966005";"1-1983624";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966006";"1-1983239";"prazo_pub_licitacao_calc";"2026-07-18";""
"alterado";"derivados_tempo";"966006";"1-1983239";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966006";"1-1983239";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966007";"1-1987575";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966014";"1-1991764";"prazo_pub_licitacao_calc";"2025-02-05";""
"alterado";"derivados_tempo";"966014";"1-1991764";"prazo_homolog_licitacao_calc";"2025-04-03";"2026-06-01"
"alterado";"derivados_tempo";"966014";"1-1991764";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966014";"1-1991764";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966016";"1-1992030";"prazo_pub_licitacao_calc";"2025-09-24";""
"alterado";"derivados_tempo";"966016";"1-1992030";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966016";"1-1992030";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966017";"1-1987363";"prazo_pub_licitacao_calc";"2025-08-28";""
"alterado";"derivados_tempo";"966017";"1-1987363";"prazo_homolog_licitacao_calc";"2026-03-05";"2026-06-01"
"alterado";"derivados_tempo";"966017";"1-1987363";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966017";"1-1987363";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966018";"1-1983882";"prazo_pub_licitacao_calc";"2025-09-27";""
"alterado";"derivados_tempo";"966018";"1-1983882";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966018";"1-1983882";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966018";"1-1983882";"status_homolog_licitacao_calc";"Inconsistência de base";""
"alterado";"derivados_tempo";"966245";"1-1987745";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966246";"1-1991693";"prazo_pub_licitacao_calc";"2026-07-31";""
"alterado";"derivados_tempo";"966246";"1-1991693";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966246";"1-1991693";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966247";"1-1998740";"prazo_pub_licitacao_calc";"2025-07-29";""
"alterado";"derivados_tempo";"966247";"1-1998740";"prazo_homolog_licitacao_calc";"2023-12-29";"2026-06-01"
"alterado";"derivados_tempo";"966247";"1-1998740";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966247";"1-1998740";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966249";"1-2000097";"prazo_pub_licitacao_calc";"2025-11-12";""
"alterado";"derivados_tempo";"966249";"1-2000097";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966249";"1-2000097";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966250";"1-1991312";"prazo_pub_licitacao_calc";"2025-09-19";""
"alterado";"derivados_tempo";"966250";"1-1991312";"prazo_homolog_licitacao_calc";"2025-12-24";"2026-06-01"
"alterado";"derivados_tempo";"966250";"1-1991312";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966250";"1-1991312";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966251";"1-1989911";"prazo_pub_licitacao_calc";"2025-09-25";""
"alterado";"derivados_tempo";"966251";"1-1989911";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966251";"1-1989911";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966252";"1-1991365";"prazo_pub_licitacao_calc";"2026-01-24";""
"alterado";"derivados_tempo";"966252";"1-1991365";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966252";"1-1991365";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966253";"1-1987656";"prazo_pub_licitacao_calc";"2025-04-18";""
"alterado";"derivados_tempo";"966253";"1-1987656";"prazo_homolog_licitacao_calc";"2025-12-13";"2026-06-01"
"alterado";"derivados_tempo";"966253";"1-1987656";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966253";"1-1987656";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966254";"1-1991066";"prazo_pub_licitacao_calc";"2025-04-17";""
"alterado";"derivados_tempo";"966254";"1-1991066";"prazo_homolog_licitacao_calc";"2025-12-16";"2026-06-01"
"alterado";"derivados_tempo";"966254";"1-1991066";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966254";"1-1991066";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966255";"1-1989908";"prazo_pub_licitacao_calc";"2025-03-19";""
"alterado";"derivados_tempo";"966255";"1-1989908";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966255";"1-1989908";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966256";"1-1991855";"prazo_pub_licitacao_calc";"2025-07-29";""
"alterado";"derivados_tempo";"966256";"1-1991855";"prazo_homolog_licitacao_calc";"2026-06-20";"2026-06-01"
"alterado";"derivados_tempo";"966256";"1-1991855";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966256";"1-1991855";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966257";"1-1984440";"prazo_pub_licitacao_calc";"2025-08-27";""
"alterado";"derivados_tempo";"966257";"1-1984440";"prazo_homolog_licitacao_calc";"2025-12-05";"2026-06-01"
"alterado";"derivados_tempo";"966257";"1-1984440";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966257";"1-1984440";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966258";"1-1991805";"prazo_pub_licitacao_calc";"2026-01-23";""
"alterado";"derivados_tempo";"966258";"1-1991805";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966258";"1-1991805";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966259";"1-1985936";"prazo_pub_licitacao_calc";"2025-07-22";""
"alterado";"derivados_tempo";"966259";"1-1985936";"prazo_homolog_licitacao_calc";"2025-10-15";"2026-06-01"
"alterado";"derivados_tempo";"966259";"1-1985936";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966259";"1-1985936";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966260";"1-1990494";"prazo_pub_licitacao_calc";"2025-07-26";""
"alterado";"derivados_tempo";"966260";"1-1990494";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966260";"1-1990494";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966261";"1-1991460";"prazo_pub_licitacao_calc";"2025-09-26";""
"alterado";"derivados_tempo";"966261";"1-1991460";"prazo_homolog_licitacao_calc";"2026-06-02";"2026-06-01"
"alterado";"derivados_tempo";"966261";"1-1991460";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966261";"1-1991460";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966262";"1-1985442";"prazo_pub_licitacao_calc";"2025-07-24";""
"alterado";"derivados_tempo";"966262";"1-1985442";"prazo_homolog_licitacao_calc";"2026-04-11";"2026-06-01"
"alterado";"derivados_tempo";"966262";"1-1985442";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966262";"1-1985442";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966263";"1-1987116";"prazo_pub_licitacao_calc";"2025-09-20";""
"alterado";"derivados_tempo";"966263";"1-1987116";"prazo_homolog_licitacao_calc";"2025-10-29";"2026-06-01"
"alterado";"derivados_tempo";"966263";"1-1987116";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966263";"1-1987116";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966264";"1-1991465";"prazo_pub_licitacao_calc";"2025-03-22";""
"alterado";"derivados_tempo";"966264";"1-1991465";"prazo_homolog_licitacao_calc";"2024-04-20";"2026-06-01"
"alterado";"derivados_tempo";"966264";"1-1991465";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966264";"1-1991465";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966265";"1-1985743";"prazo_pub_licitacao_calc";"2025-07-04";""
"alterado";"derivados_tempo";"966265";"1-1985743";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966265";"1-1985743";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966266";"1-1988295";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966267";"1-1984675";"prazo_pub_licitacao_calc";"2026-07-16";""
"alterado";"derivados_tempo";"966267";"1-1984675";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966267";"1-1984675";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966268";"1-1991468";"prazo_pub_licitacao_calc";"2026-01-31";""
"alterado";"derivados_tempo";"966268";"1-1991468";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966268";"1-1991468";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966269";"1-1988977";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966272";"1-1992084";"prazo_pub_licitacao_calc";"2026-03-28";""
"alterado";"derivados_tempo";"966272";"1-1992084";"prazo_homolog_licitacao_calc";"2026-05-26";"2026-06-01"
"alterado";"derivados_tempo";"966272";"1-1992084";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966272";"1-1992084";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966484";"1-1989045";"prazo_pub_licitacao_calc";"2026-03-26";""
"alterado";"derivados_tempo";"966484";"1-1989045";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966484";"1-1989045";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966485";"1-1990148";"prazo_pub_licitacao_calc";"2026-03-26";""
"alterado";"derivados_tempo";"966485";"1-1990148";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966485";"1-1990148";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966486";"1-1990779";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966486";"1-1990779";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966486";"1-1990779";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966488";"1-1990871";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966488";"1-1990871";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966488";"1-1990871";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966489";"1-1990862";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966489";"1-1990862";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966489";"1-1990862";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966490";"1-1990906";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966490";"1-1990906";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966490";"1-1990906";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966491";"1-1990724";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966491";"1-1990724";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966491";"1-1990724";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966492";"1-1991843";"prazo_pub_licitacao_calc";"2025-07-04";""
"alterado";"derivados_tempo";"966492";"1-1991843";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966492";"1-1991843";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966493";"1-1991873";"prazo_pub_licitacao_calc";"2025-07-04";""
"alterado";"derivados_tempo";"966493";"1-1991873";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966493";"1-1991873";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966495";"1-1991883";"prazo_pub_licitacao_calc";"2025-07-04";""
"alterado";"derivados_tempo";"966495";"1-1991883";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966495";"1-1991883";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966496";"1-1990723";"prazo_pub_licitacao_calc";"2025-07-15";""
"alterado";"derivados_tempo";"966496";"1-1990723";"prazo_homolog_licitacao_calc";"2025-07-19";"2026-06-01"
"alterado";"derivados_tempo";"966496";"1-1990723";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966496";"1-1990723";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966497";"1-1991028";"prazo_pub_licitacao_calc";"2025-06-13";""
"alterado";"derivados_tempo";"966497";"1-1991028";"status_regra_casa_civil_calc";"Não cumpriu";"Cumpriu"
"alterado";"derivados_tempo";"966497";"1-1991028";"prazo_homolog_licitacao_calc";"2025-09-27";"2026-06-01"
"alterado";"derivados_tempo";"966497";"1-1991028";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966497";"1-1991028";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966498";"1-1991375";"prazo_pub_licitacao_calc";"2025-06-17";""
"alterado";"derivados_tempo";"966498";"1-1991375";"prazo_homolog_licitacao_calc";"2025-07-16";"2026-06-01"
"alterado";"derivados_tempo";"966498";"1-1991375";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966498";"1-1991375";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966499";"1-1991263";"prazo_pub_licitacao_calc";"2025-06-13";""
"alterado";"derivados_tempo";"966499";"1-1991263";"prazo_homolog_licitacao_calc";"2025-07-16";"2026-06-01"
"alterado";"derivados_tempo";"966499";"1-1991263";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966499";"1-1991263";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966501";"1-1991412";"prazo_pub_licitacao_calc";"2025-06-13";""
